-7.500000000000001	20.36755197429763
-7.4705	20.7875014995408
-7.4415000000000004	21.102463643473246
-7.412	21.20745102478426
-7.3825	21.102463643473246
-7.353000000000001	20.892488880851815
-7.324	20.472539355608347
-7.294499999999999	19.94760244905446
-7.265000000000001	19.212690779878848
-7.236000000000001	18.267804348081498
-7.2065	17.21793053497313
-7.177	15.95808195924363
-7.147499999999999	14.803220764824546
-7.118500000000001	13.333397426473315
-7.089	11.443624562878615
-7.0595	9.028914792729733
-7.030500000000001	6.089268116027264
-7.001	2.624684532770316
-6.971500000000001	0.41994952524316703
-6.9425	-1.6797981009729666
-6.912999999999999	-3.779545727189398
-6.883499999999999	-5.774305972094815
-6.854000000000002	-7.769066217000231
-6.825	-9.658839080594632
-6.7955	-11.443624562878615
-6.766	-13.228410045162297
-6.737000000000001	-14.908208146135264
-6.7075000000000005	-16.483018865797515
-6.678000000000001	-17.84785482283803
-6.6485	-19.107703398567832
-6.619499999999999	-20.36755197429763
-6.590000000000002	-21.417425787405694
-6.560500000000001	-22.362312219203048
-6.531499999999999	-23.202211269689677
-6.502	-24.042110320176015
-6.472499999999999	-24.672034608040914
-6.443000000000001	-25.301958895905813
-6.414000000000001	-25.826895802459997
-6.3845	-26.246845327703163
-6.3549999999999995	-26.666794852946328
-6.326000000000001	-26.87676961556806
-6.296500000000001	-27.086744378189792
-6.267	-27.296719140811227
-6.2379999999999995	-27.401706522122247
-6.2085	-27.401706522122247
-6.179000000000001	-27.401706522122247
-6.149500000000001	-27.296719140811227
-6.1205	-27.19173175950051
-6.090999999999999	-27.086744378189792
-6.0615000000000006	-26.87676961556806
-6.032500000000001	-26.666794852946328
-6.003	-26.456820090324893
-5.9735	-26.141857946392445
-5.944	-25.826895802459997
-5.915000000000001	-25.511933658527543
-5.8855	-25.1969715145951
-5.856	-24.777021989351926
-5.827	-24.462059845419482
-5.797499999999999	-24.042110320176015
-5.768000000000001	-23.72714817624356
-5.738500000000001	-23.307198651000395
-5.7095	-22.88724912575723
-5.68	-22.46729960051406
-5.6505	-22.047350075270597
-5.6215	-21.62740055002743
-5.5920000000000005	-21.31243840609498
